secid,date,days,delta,impl_volatility,impl_strike,impl_premium,dispersion,cp_flag,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group
102456,2019/04/01,91,-70,0.114147,271.4336,11.23348,0.004452,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,-65,0.117258,269.4581,10.0064,0.005101,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,-60,0.12118,267.5351,8.956578,0.005548,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,-55,0.124902,265.5578,7.96393,0.005369,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,-50,0.128633,263.507,7.031038,0.006072,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,-45,0.133119,261.3464,6.18334,0.006703,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,-40,0.137831,259.0184,5.374928,0.007374,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,-35,0.143188,256.455,4.612362,0.008623,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,-30,0.1496,253.5467,3.893637,0.010433,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,-25,0.157565,250.121,3.212777,0.014393,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,-20,0.16861,245.8187,2.574252,0.023321,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,-15,0.18489,239.9622,1.966752,0.038888,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,-10,0.207184,231.5217,1.345051,0.057805,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,10,0.105235,281.5013,0.639928,0.007267,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,15,0.105025,277.8614,1.046616,0.004725,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,20,0.106679,275.2338,1.525072,0.004236,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,25,0.109702,273.0871,2.09136,0.004527,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,30,0.112725,271.0804,2.737667,0.004488,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,35,0.115957,269.1497,3.477329,0.005301,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,40,0.120023,267.2596,4.3452,0.005587,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,45,0.123683,265.3009,5.318021,0.00538,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,50,0.127468,263.2675,6.429427,0.00618,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,55,0.132037,261.1172,7.739625,0.006815,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,60,0.136827,258.7925,9.259024,0.007575,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,65,0.142324,256.2214,11.06827,0.008736,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,70,0.148725,253.301,13.26116,0.010069,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,75,0.156237,249.8844,15.97457,0.01236,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,80,0.165567,245.7036,19.47334,0.015819,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,85,0.176864,240.3702,24.12786,0.019512,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,91,90,0.188935,233.3289,30.4725,0.02183,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-90,0.1149,287.6696,25.25227,0.012875,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-85,0.112036,282.2813,20.38488,0.008738,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-80,0.112121,278.6472,17.33424,0.005631,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-75,0.114592,275.8766,15.24698,0.005055,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-70,0.117903,273.4176,13.57785,0.00531,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-65,0.121531,271.0681,12.1327,0.005818,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-60,0.125571,268.749,10.85399,0.006281,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-55,0.129832,266.3835,9.679875,0.006787,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-50,0.134453,263.9232,8.593623,0.007519,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-45,0.139569,261.3109,7.580428,0.008215,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-40,0.145094,258.4819,6.616191,0.009075,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-35,0.15128,255.3544,5.698308,0.010302,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-30,0.158435,251.807,4.822033,0.012039,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-25,0.166995,247.6509,3.981761,0.014804,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-20,0.177657,242.5703,3.171053,0.019328,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-15,0.190815,236.0846,2.371047,0.025996,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,-10,0.205717,227.4824,1.557343,0.03425,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,10,0.105925,284.8687,0.743442,0.005063,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,15,0.107116,280.8266,1.231369,0.004315,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,20,0.109621,277.8116,1.806936,0.004672,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,25,0.112897,275.2572,2.480701,0.005132,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,30,0.116433,272.8898,3.257735,0.005559,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,35,0.1203,270.6061,4.154027,0.006113,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,40,0.124519,268.3285,5.188706,0.006441,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,45,0.128826,265.9852,6.371872,0.006877,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,50,0.133482,263.538,7.739639,0.007602,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,55,0.138621,260.9302,9.334575,0.00826,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,60,0.144129,258.0984,11.19574,0.009039,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,65,0.150244,254.9616,13.40158,0.010108,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,70,0.157218,251.4014,16.06463,0.01161,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,75,0.16538,247.2376,19.35741,0.013784,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,80,0.175074,242.192,23.54691,0.016493,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,85,0.186049,235.8807,28.99672,0.018927,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,122,90,0.197042,227.705,36.29068,0.020035,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-90,0.115882,291.3359,28.81632,0.013612,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-85,0.112946,285.118,23.19495,0.009219,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-80,0.113037,280.9607,19.69895,0.005727,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-75,0.115543,277.8075,17.31602,0.004932,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-70,0.118952,275.0237,15.42216,0.005169,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-65,0.122702,272.369,13.78603,0.005604,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-60,0.12679,269.7454,12.33036,0.006094,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-55,0.131207,267.0777,11.00416,0.006643,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-50,0.13604,264.3036,9.779799,0.007274,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-45,0.14132,261.3564,8.632079,0.00791,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-40,0.147056,258.1646,7.540794,0.008691,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-35,0.153445,254.6376,6.499274,0.009846,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-30,0.160791,250.6424,5.502621,0.011546,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-25,0.169525,245.9729,4.544856,0.014107,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-20,0.180171,240.3036,3.615713,0.017722,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-15,0.192728,233.1777,2.691917,0.021716,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,-10,0.205925,223.9579,1.751304,0.024899,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,10,0.106204,287.7436,0.829849,0.004572,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,15,0.107738,283.2451,1.37843,0.004176,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,20,0.110452,279.8656,2.025743,0.00459,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,25,0.113805,276.9814,2.781649,0.005044,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,30,0.11748,274.3154,3.655314,0.005492,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,35,0.121503,271.7428,4.664206,0.005947,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,40,0.125779,269.1683,5.824872,0.00627,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,45,0.130259,266.5255,7.157762,0.006722,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,50,0.135126,263.7628,8.700939,0.007331,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,55,0.140414,260.8159,10.49611,0.007922,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,60,0.146117,257.6146,12.59374,0.008618,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,65,0.152398,254.0697,15.07554,0.009635,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,70,0.159522,250.0504,18.06693,0.01115,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,75,0.167849,245.3551,21.76212,0.013288,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,80,0.177656,239.6816,26.44869,0.015874,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,85,0.188613,232.616,32.51714,0.018091,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,152,90,0.199431,223.4964,40.61446,0.018965,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-90,0.117366,295.0076,32.36935,0.01605,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-85,0.113869,287.8322,25.86252,0.010947,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-80,0.113678,283.1167,21.87788,0.006615,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-75,0.116186,279.6045,19.2147,0.005322,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-70,0.119613,276.5157,17.10439,0.005429,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-65,0.123412,273.5797,15.28783,0.005952,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-60,0.127629,270.6877,13.68161,0.006446,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-55,0.132074,267.7424,12.20711,0.006939,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-50,0.136955,264.685,10.84829,0.00766,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-45,0.142352,261.4409,9.579638,0.008299,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-40,0.148146,257.9306,8.368507,0.009061,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-35,0.154603,254.057,7.212955,0.010229,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-30,0.162019,249.6763,6.107006,0.011892,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-25,0.170803,244.5689,5.043268,0.014444,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-20,0.181525,238.3816,4.012047,0.018274,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-15,0.194334,230.6015,2.989491,0.023161,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,-10,0.208221,220.4854,1.950473,0.028266,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,10,0.106629,290.442,0.909509,0.005249,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,15,0.108211,285.4659,1.511057,0.004602,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,20,0.111037,281.7432,2.222141,0.004944,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,25,0.114476,278.5618,3.052418,0.005312,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,30,0.11815,275.6107,4.009498,0.005771,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,35,0.122282,272.7765,5.11838,0.006359,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,40,0.126684,269.9394,6.395179,0.006634,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,45,0.131172,267.0198,7.854973,0.007075,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,50,0.136122,263.973,9.548949,0.00776,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,55,0.141508,260.7237,11.51989,0.008326,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,60,0.14727,257.1956,13.81848,0.009065,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,65,0.15365,253.2903,16.54016,0.010105,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,70,0.160837,248.8683,19.81404,0.011528,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,75,0.169165,243.7158,23.84579,0.013537,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,80,0.178921,237.5072,28.94617,0.015993,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,85,0.189773,229.7951,35.537,0.018089,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,182,90,0.200452,219.8482,44.33355,0.018863,C,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,273,-90,0.119617,305.0714,41.95706,0.017464,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,273,-85,0.117338,295.8909,33.67561,0.011654,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,273,-80,0.118354,289.9413,28.69368,0.007655,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,273,-75,0.121549,285.4164,25.27381,0.006456,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,273,-70,0.125265,281.374,22.48781,0.006459,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,273,-65,0.129394,277.5543,20.10134,0.006974,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,273,-60,0.133979,273.8078,17.99746,0.007264,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,273,-55,0.138633,269.9906,16.04489,0.007747,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,273,-50,0.143852,266.0523,14.26103,0.008548,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,273,-45,0.149655,261.8885,12.59987,0.009058,P,12486C10,DJX,9999,1,32768,,A,
102456,2019/04/01,273,-40,0.155773,257.3979,11.00478,0.009827,P,12486C10,DJX,9999,1,32768,,A,
